8825,0.566511,0.406402,0.826039,0.789357,0.002984,0.003820,0.208676,0.255858
8831,0.964340,0.037710,0.897838,0.964184,0.110438,0.784858,0.047928,0.160396
8849,0.687061,0.970411,0.162884,0.000296,0.721910,0.006492,0.826040,0.036513
8897,0.500088,0.618154,0.917848,0.708481,0.964260,0.172953,0.000000,0.000001
8911,0.458001,0.914958,0.652892,0.046703,0.835064,0.000568,0.001759,0.000000
8913,0.512717,0.920019,0.611749,0.861692,0.006548,0.105802,0.000000,0.000027
8932,0.221734,0.261394,0.967888,0.908669,0.596922,0.192244,0.097900,0.000086
8947,0.502365,0.669763,0.000017,0.841547,0.936710,0.011751,0.000054,0.000002
8954,0.203920,0.817076,0.969317,0.029424,0.076359,0.051218,0.476515,0.335140
8967,0.007207,0.447466,0.555143,0.933747,0.724966,0.171659,0.009563,0.366189
8997,0.347512,0.230187,0.997731,0.505028,0.136282,0.091701,0.558353,0.000081
9096,0.689567,0.699159,0.997607,0.089736,0.777387,0.000260,0.000000,0.000019
9100,0.681791,0.079730,0.663620,0.667340,0.786672,0.000002,0.000000,0.042424
9108,0.923858,0.251187,0.333079,0.666175,0.722553,0.052438,0.357757,0.000509
9114,0.824025,0.885959,0.970151,0.012701,0.418916,0.231715,0.002205,0.034402
9136,0.955061,0.441220,0.394281,0.011590,0.656065,0.034919,0.916235,0.009741
9143,0.398739,0.937390,0.627550,0.728576,0.084958,0.876465,0.200638,0.102090
9229,0.689614,0.583080,0.752618,0.515903,0.437004,0.212960,0.339499,0.008814
9270,0.052745,0.166132,0.813084,0.926826,0.000635,0.432872,0.735348,0.000514
9276,0.779743,0.353829,0.331288,0.702209,0.248487,0.239654,0.805644,0.000001
9279,0.941743,0.818543,0.000230,0.867627,0.002055,0.001092,0.698819,0.047813
9294,0.856416,0.003033,0.458248,0.893111,0.923915,0.000178,0.000000,0.003579
9355,0.762288,0.733633,0.737280,0.000027,0.680762,0.000000,0.000001,0.356868
9360,0.992764,0.293858,0.870557,0.684166,0.668731,0.000000,0.329257,0.010478
9504,0.357193,0.851634,0.314333,0.283293,0.977036,0.000052,0.064089,0.000001
9513,0.185128,0.770131,0.804053,0.216439,0.124277,0.155976,0.548931,0.013773
9557,0.750736,0.177821,0.996055,0.377497,0.370936,0.340145,0.142481,0.006672
9558,0.264692,0.286072,0.403634,0.273798,0.815278,0.038180,0.768832,0.000035
9573,0.088728,0.897197,0.719025,0.282289,0.682488,0.430663,0.001700,0.000001
9575,0.817787,0.578132,0.657614,0.492959,0.413625,0.137767,0.000078,0.254328
9598,0.786535,0.826414,0.535513,0.225028,0.602304,0.262069,0.118115,0.000263
9620,0.600135,0.735044,0.793218,0.777634,0.000000,0.827447,0.013899,0.003411
9739,0.079816,0.895061,0.542537,0.098811,0.281931,0.011116,0.668018,0.000049
9752,0.900463,0.884299,0.871499,0.412336,0.015098,0.008002,0.423574,0.055221
9756,0.437340,0.670329,0.867825,0.730556,0.000733,0.026371,0.000320,0.036417
9771,0.456286,0.834687,0.999996,0.230494,0.110067,0.042129,0.000000,0.006530
9773,0.183674,0.629722,0.806005,0.023467,0.209070,0.000005,0.957303,0.069168
9801,0.160972,0.538128,0.587624,0.009585,0.751888,0.000000,0.710278,0.058478
9845,0.394765,0.257495,0.803825,0.439429,0.844793,0.012541,0.043458,0.886045
9852,0.689798,0.856021,0.833052,0.344681,0.926888,0.004928,0.004559,0.000085
9856,0.929933,0.366812,0.675565,0.790035,0.000440,0.000000,0.649822,0.093790
9904,0.553805,0.599785,0.045797,0.846807,0.456689,0.000000,0.933959,0.000013
9905,0.949175,0.312020,0.318809,0.285261,0.935589,0.000101,0.404903,0.000000
9926,0.116848,0.970234,0.499760,0.738540,0.657937,0.399080,0.049348,0.007537
9927,0.462718,0.695417,0.903487,0.581171,0.002823,0.000019,0.112770,0.201709
9935,0.512989,0.021604,0.589841,0.847952,0.697176,0.014295,0.154101,0.026528
9971,0.695763,0.241169,0.943063,0.499943,0.416325,0.247002,0.627030,0.270924
9982,0.879935,0.861908,0.819221,0.177757,0.670546,0.000000,0.023031,0.000003
